# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Fri Jul 26 04:25:33 CEST 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00061	Y = 0.24927	[M/H] = -1.409	eta_R = 0.200	Age = 	1.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.000605	8.0000	0.10000000	0.1000	-2.4328	3.5970	5.2050	10.852	13.955	13.014	11.705	10.850	10.153	9.268	8.690	8.510	1.57040203	0
	0.000605	8.0000	0.10598016	0.1060	-2.3911	3.6003	5.2016	10.748	13.741	12.852	11.570	10.731	10.045	9.172	8.595	8.415	1.62711728	0
	0.000605	8.0000	0.11628754	0.1163	-2.3185	3.6068	5.1953	10.566	13.448	12.596	11.347	10.533	9.863	9.008	8.431	8.256	1.71737099	0
	0.000605	8.0000	0.12000000	0.1200	-2.2910	3.6093	5.1915	10.497	13.336	12.498	11.262	10.458	9.794	8.946	8.369	8.197	1.74782515	0
	0.000605	8.0000	0.13480975	0.1348	-2.2050	3.6155	5.1808	10.282	13.014	12.212	11.007	10.227	9.579	8.748	8.172	8.004	1.85989213	0
	0.000605	8.0000	0.13980566	0.1398	-2.1767	3.6176	5.1767	10.212	12.907	12.117	10.923	10.151	9.508	8.683	8.107	7.940	1.89453137	0
	0.000605	8.0000	0.14000000	0.1400	-2.1755	3.6177	5.1764	10.209	12.903	12.113	10.920	10.147	9.505	8.681	8.104	7.938	1.89584959	0
	0.000605	8.0000	0.16000000	0.1600	-2.0728	3.6239	5.1566	9.952	12.538	11.785	10.623	9.875	9.248	8.441	7.865	7.703	2.02115250	0
	0.000605	8.0000	0.18221775	0.1822	-1.9764	3.6291	5.1373	9.711	12.212	11.487	10.350	9.621	9.007	8.214	7.641	7.485	2.13956285	0
	0.000605	8.0000	0.20000000	0.2000	-1.9059	3.6328	5.1223	9.535	11.973	11.270	10.150	9.434	8.830	8.048	7.477	7.326	2.22178221	0
	0.000605	8.0000	0.22790962	0.2279	-1.8062	3.6374	5.0975	9.286	11.648	10.971	9.872	9.173	8.581	7.811	7.243	7.097	2.33279538	0
	0.000605	8.0000	0.25000000	0.2500	-1.7336	3.6406	5.0780	9.104	11.413	10.755	9.670	8.984	8.400	7.638	7.073	6.931	2.40809011	0
	0.000605	8.0000	0.30000001	0.3000	-1.6118	3.6467	5.0599	8.800	11.007	10.384	9.327	8.663	8.095	7.350	6.789	6.654	2.54750419	0
	0.000605	8.0000	0.30497473	0.3050	-1.5976	3.6473	5.0549	8.764	10.963	10.343	9.288	8.626	8.059	7.316	6.755	6.621	2.55946994	0
	0.000605	8.0000	0.34999999	0.3500	-1.4790	3.6517	5.0141	8.468	10.591	9.999	8.965	8.319	7.763	7.032	6.476	6.347	2.65552020	0
	0.000605	8.0000	0.40000001	0.4000	-1.3852	3.6577	5.0019	8.233	10.256	9.706	8.697	8.071	7.529	6.815	6.269	6.145	2.74133730	0
	0.000605	8.0000	0.44999999	0.4500	-1.2493	3.6658	4.9497	7.893	9.772	9.284	8.312	7.715	7.193	6.500	5.964	5.849	2.81098008	0
	0.000605	8.0000	0.50000000	0.5000	-1.1144	3.6760	4.9015	7.556	9.255	8.846	7.918	7.357	6.859	6.194	5.674	5.569	2.86847806	0
	0.000605	8.0000	0.51585984	0.5159	-1.0721	3.6799	4.8884	7.450	9.082	8.707	7.796	7.245	6.755	6.102	5.590	5.488	2.88467646	0
	0.000605	8.0000	0.55000001	0.5500	-0.9671	3.6901	4.8520	7.188	8.647	8.358	7.490	6.968	6.498	5.875	5.385	5.291	2.91663504	0
	0.000605	8.0000	0.60000002	0.6000	-0.8049	3.7095	4.8049	6.782	7.937	7.804	7.017	6.544	6.108	5.542	5.093	5.013	2.95739889	0
	0.000605	8.0000	0.61326003	0.6133	-0.7614	3.7152	4.7938	6.673	7.744	7.654	6.893	6.432	6.007	5.457	5.019	4.943	2.96718621	1
	0.000605	8.0000	0.64999998	0.6500	-0.6491	3.7306	4.7684	6.393	7.255	7.272	6.577	6.149	5.749	5.241	4.834	4.768	2.99236870	1
	0.000605	8.0000	0.69999999	0.7000	-0.4983	3.7523	4.7365	6.016	6.629	6.768	6.169	5.783	5.417	4.962	4.592	4.541	3.02253795	1
	0.000605	8.0000	0.75000000	0.7500	-0.3589	3.7715	4.7039	5.667	6.117	6.328	5.806	5.455	5.118	4.706	4.368	4.329	3.04879928	1
	0.000605	8.0000	0.80000001	0.8000	-0.2293	3.7881	4.6688	5.343	5.695	5.939	5.473	5.150	4.839	4.465	4.154	4.125	3.07187057	1
	0.000605	8.0000	0.85000002	0.8500	-0.1066	3.8030	4.6321	5.037	5.320	5.578	5.159	4.862	4.573	4.232	3.947	3.927	3.09222293	1
	0.000605	8.0000	0.89999998	0.9000	0.0083	3.8172	4.5985	4.749	4.994	5.244	4.863	4.591	4.324	4.016	3.758	3.743	3.11026096	1
	0.000605	8.0000	0.94999999	0.9500	0.1180	3.8310	4.5678	4.475	4.691	4.926	4.580	4.331	4.088	3.812	3.581	3.570	3.12635612	1
	0.000605	8.0000	1.00000000	1.0000	0.2211	3.8448	4.5423	4.217	4.416	4.626	4.311	4.088	3.868	3.624	3.421	3.413	3.14080405	1
	0.000605	8.0000	1.04999995	1.0500	0.3173	3.8595	4.5260	3.977	4.164	4.342	4.059	3.863	3.669	3.458	3.286	3.279	3.15380883	1
	0.000605	8.0000	1.10000002	1.1000	0.4079	3.8755	4.5194	3.750	3.930	4.069	3.821	3.654	3.489	3.314	3.175	3.169	3.16554141	1
	0.000605	8.0000	1.14999998	1.1500	0.4925	3.8933	4.5255	3.539	3.718	3.812	3.599	3.467	3.335	3.199	3.094	3.088	3.17617631	1
	0.000605	8.0000	1.20000005	1.2000	0.5730	3.9115	4.5362	3.337	3.518	3.572	3.397	3.299	3.201	3.101	3.027	3.022	3.18585706	1
	0.000605	8.0000	1.25000000	1.2500	0.6490	3.9286	4.5465	3.148	3.332	3.356	3.218	3.149	3.081	3.013	2.965	2.961	3.19470429	1
	0.000605	8.0000	1.26489019	1.2649	0.6707	3.9335	4.5494	3.093	3.281	3.300	3.173	3.112	3.051	2.990	2.948	2.944	3.19719315	1
	0.000605	8.0000	1.29999995	1.3000	0.7211	3.9449	4.5565	2.967	3.163	3.172	3.069	3.025	2.980	2.938	2.909	2.905	3.20280719	1
	0.000605	8.0000	1.35000002	1.3500	0.7914	3.9607	4.5658	2.792	2.997	3.010	2.937	2.912	2.887	2.868	2.852	2.850	3.21023273	1
	0.000605	8.0000	1.39999998	1.4000	0.8587	3.9758	4.5747	2.623	2.837	2.865	2.817	2.808	2.799	2.801	2.797	2.797	3.21705914	1
	0.000605	8.0000	1.45000005	1.4500	0.9231	3.9901	4.5827	2.462	2.686	2.742	2.715	2.716	2.720	2.738	2.742	2.746	3.22335362	1
	0.000605	8.0000	1.50000000	1.5000	0.9851	4.0038	4.5902	2.307	2.541	2.628	2.620	2.630	2.643	2.678	2.689	2.695	3.22917390	1
	0.000605	8.0000	1.50600016	1.5060	0.9924	4.0054	4.5911	2.289	2.525	2.616	2.609	2.620	2.635	2.671	2.683	2.690	3.22984290	1
	0.000605	8.0000	1.54999995	1.5500	1.0446	4.0169	4.5972	2.159	2.406	2.528	2.535	2.551	2.572	2.621	2.637	2.647	3.23456979	1
	0.000605	8.0000	1.60000002	1.6000	1.1014	4.0291	4.6033	2.017	2.279	2.434	2.455	2.477	2.504	2.566	2.587	2.599	3.23958373	1
	0.000605	8.0000	1.63984716	1.6398	1.1453	4.0386	4.6078	1.907	2.184	2.365	2.396	2.420	2.452	2.524	2.547	2.562	3.24332356	1
	0.000605	8.0000	1.64999998	1.6500	1.1563	4.0409	4.6088	1.879	2.160	2.348	2.381	2.406	2.439	2.513	2.537	2.552	3.24424219	1
	0.000605	8.0000	1.68460262	1.6846	1.1931	4.0487	4.6121	1.787	2.080	2.290	2.330	2.358	2.395	2.477	2.503	2.520	3.24727416	1
	0.000605	8.0000	1.70000005	1.7000	1.2092	4.0521	4.6135	1.747	2.046	2.265	2.309	2.338	2.375	2.461	2.488	2.506	3.24857616	1
	0.000605	8.0000	1.72915387	1.7292	1.2392	4.0583	4.6158	1.672	1.983	2.220	2.268	2.299	2.339	2.430	2.459	2.479	3.25096607	1
	0.000605	8.0000	1.75000000	1.7500	1.2603	4.0627	4.6174	1.619	1.938	2.187	2.239	2.272	2.313	2.409	2.438	2.459	3.25261688	1
	0.000605	8.0000	1.79999995	1.8000	1.3099	4.0728	4.6204	1.495	1.834	2.111	2.171	2.207	2.252	2.357	2.389	2.413	3.25639176	1
	0.000605	8.0000	1.80224836	1.8022	1.3121	4.0732	4.6205	1.490	1.829	2.108	2.168	2.204	2.249	2.354	2.387	2.411	3.25655580	1
	0.000605	8.0000	1.85000002	1.8500	1.3579	4.0823	4.6226	1.375	1.735	2.039	2.105	2.143	2.193	2.306	2.341	2.366	3.25992513	1
	0.000605	8.0000	1.89999998	1.9000	1.4043	4.0914	4.6241	1.259	1.640	1.968	2.040	2.081	2.134	2.255	2.292	2.319	3.26323819	1
	0.000605	8.0000	1.95000005	1.9500	1.4495	4.1001	4.6250	1.146	1.547	1.898	1.977	2.020	2.076	2.204	2.244	2.273	3.26635003	1
	0.000605	8.0000	1.95069385	1.9507	1.4501	4.1002	4.6250	1.145	1.546	1.897	1.976	2.019	2.075	2.203	2.243	2.273	3.26639199	1
	0.000605	8.0000	2.00000000	2.0000	1.4932	4.1084	4.6253	1.037	1.460	1.832	1.915	1.960	2.019	2.154	2.196	2.227	3.26927757	1
	0.000605	8.0000	2.04999995	2.0500	1.5358	4.1163	4.6251	0.930	1.375	1.766	1.855	1.901	1.963	2.105	2.148	2.180	3.27203131	1
	0.000605	8.0000	2.09999990	2.1000	1.5777	4.1240	4.6245	0.826	1.290	1.702	1.795	1.843	1.908	2.055	2.100	2.134	3.27462268	1
	0.000605	8.0000	2.14483619	2.1448	1.6143	4.1306	4.6234	0.734	1.217	1.645	1.741	1.792	1.858	2.011	2.058	2.093	3.27681923	1
	0.000605	8.0000	2.15000010	2.1500	1.6185	4.1313	4.6233	0.724	1.209	1.638	1.735	1.786	1.853	2.006	2.053	2.088	3.27706480	1
	0.000605	8.0000	2.18177533	2.1818	1.6439	4.1358	4.6223	0.660	1.159	1.598	1.698	1.750	1.818	1.975	2.023	2.059	3.27854466	1
	0.000605	8.0000	2.20000005	2.2000	1.6583	4.1384	4.6216	0.624	1.130	1.576	1.677	1.729	1.798	1.957	2.006	2.042	3.27936959	1
	0.000605	8.0000	2.25000000	2.2500	1.6975	4.1452	4.6196	0.526	1.051	1.514	1.619	1.673	1.744	1.908	1.958	1.996	3.28154731	1
	0.000605	8.0000	2.29999995	2.3000	1.7357	4.1518	4.6171	0.431	0.975	1.453	1.561	1.617	1.691	1.860	1.911	1.951	3.28360772	1
	0.000605	8.0000	2.34999990	2.3500	1.7730	4.1583	4.6151	0.337	0.902	1.395	1.507	1.564	1.640	1.813	1.866	1.907	3.28555942	1
	0.000605	8.0000	2.40000010	2.4000	1.8097	4.1644	4.6119	0.246	0.829	1.336	1.451	1.509	1.587	1.766	1.820	1.862	3.28741050	1
