# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Fri Jul 26 04:24:26 CEST 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00152	Y = 0.25121	[M/H] = -1.008	eta_R = 0.200	Age = 	1.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.001520	8.0000	0.10000000	0.1000	-2.4574	3.5796	5.1598	10.914	14.586	13.380	11.939	11.002	10.227	9.278	8.701	8.507	1.57040203	0
	0.001520	8.0000	0.10227305	0.1023	-2.4422	3.5808	5.1593	10.875	14.509	13.320	11.889	10.958	10.188	9.243	8.665	8.473	1.59237087	0
	0.001520	8.0000	0.11117810	0.1112	-2.3794	3.5864	5.1549	10.719	14.183	13.070	11.680	10.773	10.026	9.101	8.521	8.334	1.67373574	0
	0.001520	8.0000	0.12000000	0.1200	-2.3178	3.5924	5.1507	10.565	13.842	12.814	11.470	10.589	9.866	8.962	8.382	8.200	1.74782515	0
	0.001520	8.0000	0.12884507	0.1288	-2.2667	3.5962	5.1457	10.437	13.597	12.622	11.306	10.442	9.734	8.844	8.263	8.085	1.81652176	0
	0.001520	8.0000	0.14000000	0.1400	-2.2043	3.6011	5.1389	10.281	13.308	12.390	11.108	10.264	9.575	8.701	8.118	7.945	1.89584959	0
	0.001520	8.0000	0.14241064	0.1424	-2.1924	3.6019	5.1376	10.251	13.266	12.352	11.074	10.233	9.545	8.674	8.090	7.917	1.91202533	0
	0.001520	8.0000	0.16000000	0.1600	-2.1076	3.6076	5.1259	10.039	12.968	12.079	10.827	10.006	9.334	8.477	7.890	7.723	2.02115250	0
	0.001520	8.0000	0.16038799	0.1604	-2.1059	3.6076	5.1257	10.035	12.962	12.074	10.823	10.002	9.330	8.474	7.886	7.719	2.02339721	0
	0.001520	8.0000	0.20000000	0.2000	-1.9391	3.6167	5.0909	9.618	12.405	11.559	10.350	9.561	8.915	8.082	7.488	7.331	2.22178221	0
