# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Fri Jul 26 04:25:17 CEST 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00076	Y = 0.24960	[M/H] = -1.310	eta_R = 0.200	Age = 	1.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.000760	8.0000	0.10000000	0.1000	-2.4390	3.5929	5.1947	10.868	14.118	13.105	11.761	10.886	10.172	9.271	8.693	8.511	1.57040203	0
	0.000760	8.0000	0.10745127	0.1075	-2.3865	3.5971	5.1903	10.736	13.843	12.898	11.590	10.735	10.036	9.150	8.572	8.392	1.64055192	0
	0.000760	8.0000	0.11821689	0.1182	-2.3111	3.6041	5.1840	10.548	13.490	12.613	11.349	10.522	9.844	8.981	8.402	8.226	1.73332381	0
	0.000760	8.0000	0.12000000	0.1200	-2.2981	3.6053	5.1824	10.515	13.437	12.567	11.308	10.486	9.812	8.951	8.372	8.198	1.74782515	0
	0.000760	8.0000	0.13831314	0.1383	-2.1922	3.6130	5.1690	10.250	13.043	12.215	10.995	10.202	9.547	8.708	8.128	7.960	1.88433611	0
	0.000760	8.0000	0.14000000	0.1400	-2.1828	3.6137	5.1677	10.227	13.007	12.183	10.967	10.176	9.523	8.686	8.106	7.939	1.89584959	0
	0.000760	8.0000	0.14523533	0.1452	-2.1560	3.6154	5.1636	10.160	12.912	12.097	10.889	10.105	9.457	8.624	8.044	7.878	1.93057823	0
	0.000760	8.0000	0.16000000	0.1600	-2.0812	3.6199	5.1491	9.973	12.649	11.858	10.674	9.907	9.270	8.450	7.869	7.707	2.02115250	0
	0.000760	8.0000	0.18509778	0.1851	-1.9728	3.6257	5.1271	9.702	12.281	11.522	10.366	9.621	8.999	8.195	7.614	7.456	2.15355825	0
	0.000760	8.0000	0.20000000	0.2000	-1.9137	3.6289	5.1142	9.554	12.081	11.340	10.198	9.465	8.851	8.055	7.476	7.323	2.22178221	0
	0.000760	8.0000	0.25000000	0.2500	-1.7434	3.6366	5.0717	9.128	11.529	10.830	9.724	9.019	8.425	7.650	7.076	6.932	2.40809011	0
	0.000760	8.0000	0.30000001	0.3000	-1.6224	3.6427	5.0542	8.826	11.127	10.462	9.383	8.701	8.123	7.364	6.793	6.657	2.54750419	0
